frozen_variant_id,canonical_key,policy,kwargs,kwargs_json,complexity,note,command,hash8
ff_severity_als_coverage_urban_fairness_fairness_2,"feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_severity"":true,""use_urban_boost"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}","{""use_als_guard"": true, ""use_coverage_call"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_severity"": true, ""use_urban_boost"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}""",6b4f5fad
ff_severity_als_coverage_urban_fairness_fairness_zone,"feature_flag::{""use_als_guard"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_coverage_unit"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",8,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",fa26339f
ff_severity_als_coverage_urban_fairness_fairness_zone_2,"feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_coverage_call"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",8,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",274b1fee
ff_severity_als_coverage_urban_fairness_zone,"feature_flag::{""use_als_guard"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_coverage_unit"": true, ""use_fairness"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}""",928bc03e
ff_severity_als_coverage_urban_fairness_zone_2,"feature_flag::{""use_als_guard"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_coverage_unit"": true, ""use_fairness_weight"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",18dbd68c
ff_severity_als_coverage_urban_fairness_zone_3,"feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_fairness"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_coverage_call"": true, ""use_fairness"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}""",b5a91844
ff_severity_als_coverage_urban_fairness_zone_4,"feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_fairness_weight"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_coverage_call"": true, ""use_fairness_weight"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",c670338a
ff_severity_als_coverage_urban_zone,"feature_flag::{""use_als_guard"":true,""use_coverage_unit"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_coverage_unit"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_zone_weights': True}""",b2cbdf13
ff_severity_als_coverage_urban_zone_2,"feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_coverage_call"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_zone_weights': True}""",eb4d4c8e
ff_severity_als_coverage_zone,"feature_flag::{""use_als_guard"":true,""use_coverage_unit"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_coverage_unit': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_coverage_unit"": true, ""use_severity"": true, ""use_zone_weights"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_coverage_unit': True, 'use_zone_weights': True}""",3a504e5e
ff_severity_als_coverage_zone_2,"feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_coverage_call': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_coverage_call"": true, ""use_severity"": true, ""use_zone_weights"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_coverage_call': True, 'use_zone_weights': True}""",b0de2d0f
ff_severity_als_fairness,"feature_flag::{""use_als_guard"":true,""use_fairness"":true,""use_severity"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_fairness': True}","{""use_als_guard"": true, ""use_fairness"": true, ""use_severity"": true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_fairness': True}""",6299de54
ff_severity_als_fairness_2,"feature_flag::{""use_als_guard"":true,""use_fairness_weight"":true,""use_severity"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_fairness_weight': True}","{""use_als_guard"": true, ""use_fairness_weight"": true, ""use_severity"": true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_fairness_weight': True}""",2f73fa43
ff_severity_als_fairness_fairness,"feature_flag::{""use_als_guard"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_severity"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_fairness': True, 'use_fairness_weight': True}","{""use_als_guard"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_severity"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_fairness': True, 'use_fairness_weight': True}""",35dc5667
ff_severity_als_fairness_fairness_zone,"feature_flag::{""use_als_guard"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_severity"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",597cc90b
ff_severity_als_fairness_zone,"feature_flag::{""use_als_guard"":true,""use_fairness"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_fairness': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_fairness"": true, ""use_severity"": true, ""use_zone_weights"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_fairness': True, 'use_zone_weights': True}""",03f1da88
ff_severity_als_fairness_zone_2,"feature_flag::{""use_als_guard"":true,""use_fairness_weight"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_fairness_weight"": true, ""use_severity"": true, ""use_zone_weights"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",cc2cd67e
ff_severity_als_guardrail,"feature_flag::{""use_als_guard"":true,""use_guardrail"":true,""use_severity"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_guardrail': True}","{""use_als_guard"": true, ""use_guardrail"": true, ""use_severity"": true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_guardrail': True}""",b376de2f
ff_severity_als_guardrail_fairness,"feature_flag::{""use_als_guard"":true,""use_fairness"":true,""use_guardrail"":true,""use_severity"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_guardrail': True, 'use_fairness': True}","{""use_als_guard"": true, ""use_fairness"": true, ""use_guardrail"": true, ""use_severity"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_guardrail': True, 'use_fairness': True}""",53f6bb6f
ff_severity_als_guardrail_fairness_2,"feature_flag::{""use_als_guard"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_guardrail': True, 'use_fairness_weight': True}","{""use_als_guard"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_severity"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_guardrail': True, 'use_fairness_weight': True}""",601e5079
ff_severity_als_guardrail_fairness_fairness,"feature_flag::{""use_als_guard"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True}","{""use_als_guard"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_severity"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True}""",cc85376d
ff_severity_als_guardrail_fairness_fairness_zone,"feature_flag::{""use_als_guard"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_zone_weights"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",9ce7276b
ff_severity_als_guardrail_fairness_zone,"feature_flag::{""use_als_guard"":true,""use_fairness"":true,""use_guardrail"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_guardrail': True, 'use_fairness': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_fairness"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_guardrail': True, 'use_fairness': True, 'use_zone_weights': True}""",3f0cc063
ff_severity_als_guardrail_fairness_zone_2,"feature_flag::{""use_als_guard"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_guardrail': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_guardrail': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",52ad5d24
ff_severity_als_guardrail_urban,"feature_flag::{""use_als_guard"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true}",feature_flag,"{'use_severity': True, 'use_als_guard': True, 'use_guardrail': True, 'use_urban_boost': True}","{""use_als_guard"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_urban_boost"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_als_guard': True, 'use_guardrail': True, 'use_urban_boost': True}""",0e57b3fc
